འཕུལ་བ་,འཕུལ་བ་,འཕུལ་བ་,འཕུལ་,TDC,,
འཕུལ་བ་,འཕུལ༼ད༽་བ་,འཕུལ་བ་,འཕུལ༼ད༽་,,,GT
འཕེན་པ་,འཕངས་པ་,འཕང་བ་,འཕོངས་,TDC,PH,
འཕེན་པ་,འཕངས་པ་,འཕང་བ་,འཕོན༼ད༽་༼ཕོང་༽,,,GT
འཕེབས་པ་,ཕབ་པ་,དབབ་པ་,ཕོབ་,,,GT
འཕེར་བ་,ཕེར༼ད༽་བ་,ཕེར་བ་,འཕེར༼ད༽་,,,GT
འཕེལ་བ་,འཕེལ་བ་,འཕེལ་བ་,,TDC,PH,
འཕེལ༼ད༽་བ་,ཕེལ་བ་,འཕེལ་བ་,ཕེལ༼ད༽་,,,GT
འཕེལ་བ་,འཕེལ༼ད༽་བ་,འཕེལ་བ་,འཕེལ༼ད༽་,,,GT
འཕོ་བ་,འཕོས་པ་,འཕོ་བ་,,TDC,,
འཕོ་བ་,འཕོས་པ་,འཕོ་བ་,འཕོས་,,PH,GT
འཕོགས་པ་,ཕོག་པ་,འཕོག་པ་,ཕོགས་,,,GT
འཕོངས་པ་,ཕོངས་པ་,འཕོང་བ་,ཕོངས་,,,GT
འཕོད་པ་,ཕོད་པ་,འཕོད་པ་,ཕོད་,,PH,GT
འཕོལ་བ་,ཕོལ༼ད༽་བ་,ཕོལ་བ་,འཕོལ༼ད༽་,,,GT
འཕྱ་བ་,འཕྱས་པ་,འཕྱ་བ་,འཕྱོས་,TDC,,
འཕྱ་བ་,ཕྱས་པ་,ཕྱ་བ་,འཕྱས་,,,GT
འཕྱག་པ་,འཕྱགས་པ་,འཕྱག་པ་,འཕྱོསག་,TDC,,
འཕྱག་པ་,ཕྱགས་པ་,ཕྱག་པ་,འཕྱསག་,,,GT
འཕྱང་བ་,འཕྱངས་པ་,འཕྱང་བ་,,TDC,,
འཕྱངས་བ་,ཕྱང་པ་,འཕྱང་བ་,ཕྱངས་,,,GT
འཕྱན་པ་,འཕྱན་པ་,འཕྱན་པ་,འཕྱོན་,TDC,,
འཕྱན༼ད༽་པ་,ཕྱན་པ་,འཕྱན་པ་,ཕྱན༼ད༽་,,,GT
འཕྱར་བ་,ཕྱར་བ་,འཕྱར་བ་,ཕྱོར་,TDC,PH,
འཕྱར་བ་,ཕྱར༼ད༽་བ་,ཕྱར་བ་,ཕྱོར༼ད༽་,,,GT
འཕྱི་བ་,འཕྱིས་པ་,འཕྱི་བ་,,TDC,,
འཕྱི་བ་,འཕྱིས་པ་,འཕྱི་བ་,འཕྱིས་,,PH,GT
འཕྱིངས་པ་,འཕྱིངས་པ་,འཕྱིངས་པ་,,TDC,,
འཕྱིངས་པ་,ཕྱིང་པ་,འཕྱིང་པ་,ཕིུངས་,,PH,GT
འཕྱིད་པ་,ཕྱིད་པ་,འཕྱིད་པ་,,TDC,,
འཕྱིད་པ་,ཕྱིད་པ་,འཕྱིད་པ་,ཕྱིད་,,,GT
འཕྱེ་བ་,ཕྱེས་པ་,འཕྱེ་བ་,འཕྱེས་,,,GT
འཕྱུག་པ་,འཕྱུགས་པ་,འཕྱུག་པ་,,TDC,,
འཕྱུག་པ་,འཕྱུགས་པ་,འཕྱུག་པ་,འཕྱུགས་,,,GT
འཕྱུར་བ་,འཕྱུར་བ་,འཕྱུར་བ་,,TDC,,
འཕྱུར༼ད༽་བ་,ཕྱུར་བ་,འཕྱུར་བ་,ཕྱུར༼ད༽་,,,GT
འཕྱེ་བ་,འཕྱེས་པ་,འཕྱེ་བ་,,TDC,,
འཕྱོ་བ་,འཕྱོ་བ་,འཕྱོ་བ་,,TDC,,
འཕྱོ་བ་,ཕྱོས་པ་,འཕྱོ་བ་,འཕྱོས་,,,GT
འཕྱོད་པ་,ཕྱོད་པ་,འཕྱོད་པ་,ཕྱོད་,,,GT
འཕྱོར་བ་,འཕྱོར་བ་,འཕྱོར་བ་,འཕྱོར་,TDC,PH,
འཕྲངས་པ་,ཕྲང་བ་,འཕྲང་བ་,ཕྲངས་,,,GT
འཕྲད་པ་,ཕྲད་པ་,འཕྲད་པ་,,TDC,,
འཕྲད་པ་,ཕྲད་པ་,འཕྲད་པ་,ཕྲད་,,PH,
འཕྲད་པ་,ཕྲད་པ་,འཕྲད་པ་༼ཕྲད་པ་༽,ཕྲད་,,,GT
འཕྲབ་པ་,ཕྲབས་པ་,ཕྲབ་པ་,འཕྲབས་,,,GT
འཕྲལ་བ་,ཕྲལ་བ་,དབྲལ་བ་,ཕྲོལ་,,,GT
འཕྲི་བ་,ཕྲིས་པ་,དབྲི་བ་,ཕྲིས་,,PH,
འཕྲི་བ་,ཕྲི་པ་,དབྲི་བ་,ཕྲིས་,,,GT
འཕྲིག་པ་,འཕྲིགས་པ་,འཕྲིག་པ་,,TDC,,
འཕྲུ་བ་,ཕྲུས་པ་,ཕྲུ་བ་,འཕྲུས་,,,GT
འཕྲུག་པ་,འཕྲུགས་པ་,འཕྲུག་པ་,ཕྲུགས་,TDC,PH,
འཕྲུགས་པ་,ཕྲུག་པ་,འཕྲུག་པ་,ཕྲུགས་,,,GT
འཕྲེང་བ་,འཕྲེང་བ་,འཕྲེང་བ་,,TDC,,
འཕྲེངས་བ་,ཕྲེང་བ་,འཕྲེང་བ་,ཕྲེངས་,,,GT
འཕྲོ་བ་,འཕྲོས་པ་,འཕྲོ་བ་,,TDC,,
འཕྲོ་བ་,འཕྲོས་པ་,འཕྲོ་བ་,ཕྲོས་,,PH,
འཕྲོ་བ་༼འཕྲོས་པ་༽,ཕྲོ་བ་,འཕྲོ་བ་,ཕྲོས་,,PH
འཕྲོག་པ་,ཕྲོགས་པ་,འཕྲོག་པ་,ཕྲོགས་,TDC,PH,
འཕྲོག་པ་,ཕྲོག་པ་,དབྲོག་པ་,ཕྲོགས་,,,GT
འཕྲོད་པ་,འཕྲོད་པ་,འཕྲོད་པ་,,TDC,,
འཕྲོད་པ་,ཕྲོད་པ་,འཕྲོད་པ་,ཕྲོད་,,PH,GT
