སྣུབ་པ་,བསྣུབས་པ་,བསྣུབ་པ་,སྣུབས་,TDC,PH,
སྣུར་བ་,བསྣུར་བ་,བསྣུར་བ་,སྣུར་,TDC,,
སྣེམ་པ་,བསྣེམས་པ་,བསྣེམ་པ་,སྣེམས་,TDC,,GT
སྣོ་བ་,བསྣོས་པ་,བསྣོ་བ་,སྣོས་,TDC,,GT
སྣོག་པ་,བསྣོགས་པ་,བསྣོག་པ་,སྣོགས་,TDC,,
སྣོན་པ་,བསྣན་པ་,བསྣན་པ་,སྣོན་,TDC,PH,
སྣོན་པ་,བསྣན་པ་,བསྣན་པ་,སྣོན༼ད༽་,,,GT
སྣོམ་པ་,བསྣམས་པ་,བསྣམ་པ་,སྣོམས་,,PH,GT
སྣོར་བ་,བསྣོར་བ་,བསྣོར་བ་,སྣོར་,TDC,,
སྣོར་བ་,བསྣོར༼ད༽་བ་,བསྣོར་བ་,སྣོར་༼ད༽,,,GT
སྣོལ་བ་,བསྣོལ་བ་,བསྣོལ་བ་,སྣོལ་,TDC,,
སྣོལ་བ་,བསྣོལ༼ད༽་བ་,བསྣོལ་བ་,སྣོལ༼ད༽་,,,GT
བརྣན་པ་,བརྣན་པ་,བརྣན་པ་,རྣོན་,TDC,,
