འཆགས་པ་,བཤགས་པ་,གཤགས་པ་,འཆགས་,,,GT
འཆང་བ་,བཅངས་པ་,བཅང་བ་,ཆོངས་,TDC,PH,GT
འཆད་པ་,བཤད་པ་,བཤད་པ་,ཤོད་,TDC,PH,GT
འཆད་པ་,ཆད་པ་,འཆད་པ་,,TDC,,
འཆད་པ་,ཆད་པ་,འཆད་པ་,ཆད་,,PH,GT
འཆབ་པ་,བཅབས་པ་,བཅབ་པ་,འཆོབས་,TDC,,
འཆབ་པ་,བཅབས་པ་,བཅབ་པ་,འཆབས་,,,GT
འཆམ་པ་,འཆམས་པ་,འཆམས་པ་,,,PH,
འཆམ་པ་,འཆམས་པ་,འཆམ་པ་,འཆམས་,,,GT
འཆམས་པ་,འཆམས་པ་,འཆམས་པ་,འཆོམས་,TDC,PH,
འཆམས་པ་,འཆམས་པ་,འཆམས་པ་,,TDC,,
འཆའ་བ་,བཅས་པ་,བཅའ་བ,འཆོས་,TDC,PH,
འཆའ་བ་,འཆོས་,འཆའ་བ་,འཆོས་,TDC,PH,
འཆའ་བ་,བཅས་པ་,བཅའ་བ་,,TDC,PH,
འཆའ་བ་,བཅས་པ་,བཅའ་བ་,འཆའ་,,,GT
འཆར་བ་,ཤར་བ་,འཆར་བ་,,TDC,PH,
འཆར༼ད༽་བ་,ཤར་བ་,འཆར་བ་,ཤར༼ད༽་,,,GT
འཆལ་བ་,འཆལ་བ་,འཆལ་བ་,,TDC,,
འཆལ་བ་,ཆལ་བ་,འཆལ་བ་,ཆལ་,,PH,
འཆལ༼ད༽་བ་,ཆལ་བ་,འཆལ་བ་,ཆལ༼ད༽་,,,GT
འཆི་བ་,ཤི་བ་,འཆི་བ་,,TDC,,
འཆི་བ་,ཤི་བ་,འཆི་བ་,ཤི་,,PH,GT
འཆིང་བ་,བཅིངས་པ་,བཅིང་བ་,ཆིངས་,TDC,PH,
འཆིང་བ་,ཆིངས་པ་༼ཆིང་བ་༽,འཆིང་བ་,ཆིངས་,,,GT
འཆིངས་པ་,བཅིངས་པ་,བཅིང་བ་,ཆིངས་,,,GT
འཆིབ་པ་,བཅིབས་པ་,བཅིབ་པ་,ཆིབས་,TDC,PH,GT
འཆིར་བ་,བཅིར་བ་,བཅིར་བ་,ཆིར་,TDC,,
འཆིར༼ད༽་བ་,བཅིར་བ་,གཅིར་བ་,ཆིར༼ད༽་,,,GT
འཆིར་བ་,ཆིར་བ་,བཆིར་བ་,ཆིར༼ད༽་,,,GT
འཆུ་བ་,བཅུས་པ་,བཅུ་བ་,ཆུས་,TDC,,GT
འཆུ་བ་,འཆུས་པ་,འཆུ་བ་,འཆུས་,,,GT
འཆུག་པ་,འཆུགས་པ་,འཆུག་པ་,འཆུགས་,,PH,GT
འཆུད་པ་,ཆུད་པ་,འཆུད་པ་,ཆུད་,,,GT
འཆུན་པ་,ཆུན་པ་,འཆུན་པ་,,TDC,,
འཆུན༼ད༽་པ་,ཆུན་པ་,འཆུན་པ་,ཆུན༼ད༽་,,,GT
འཆུམ་པ་,འཆུམས་པ་,འཆུམ་པ་,,TDC,,
འཆུམས་པ་,ཆུམ་པ་,འཆུམ་པ་,ཆུམས་,TDC,,GT
འཆུར༼ད༽་བ་,ཆུར་བ་,འཆུར་བ་,ཆུར༼ད༽་,,,GT
འཆུས་པ་,འཆུས་པ་,འཆུས་པ་,,TDC,PH,
འཆེ་བ་,འཆེས་པ་,འཆེ་བ་,འཆེས་,TDC,,
འཆེ་བ་,ཆེས་པ་,འཆེ་བ་,ཆེས་,,,GT
འཆེམ་པ་,ཆེམས་པ་,ཆེམ་པ་,ཆེམས་,,,GT
འཆེར་བ་,འཅེར༼ད༽་བ་,བཅེར་བ་,འཆེར༼ད༽་,,,GT
འཆེལ་བ་,ཆེལ་བ་,ཆེལ་བ་,,,PH,
འཆེལ་བ་,ཆེལ༼ད༽་བ་,ཆེལ་བ་,འཆེལ༼ད༽་,,,GT
འཆེས་པ་,ཆེས་པ་,འཆེས་པ་,ཆེས་,,,GT
འཆོམ་པ་,འཆམས་པ་༼ཆམས་པ་༽,འཆམ་པ་,འཆོམས་,,,GT
འཆོར་བ་,ཤོར་བ་,འཆོར་བ་,,TDC,PH,
འཆོར་བ་༼ཤོར་བ་༽,ཤོར༼ད༽་བ་,ཤོར་བ་,འཆོར༼ད༽་༼ཤོར༼ད༽་༽,,,GT
འཆོལ་བ་,བཅོལ་བ་,བཅོལ་བ་,ཆོལ་,TDC,PH,
འཆོལ་བ་,བཅོལ༼ད༽་བ་,བཅོལ་བ་,ཆོལ༼ད༽་,,,GT
འཆོལ་བ་,འཆོལ་བ་,འཆོལ་བ་,,TDC,,
འཆོལ་བ་,ཆོལ་བ་,འཆོལ་བ་,ཆོལ་,,PH,
འཆོལ༼ད༽་བ་,ཆོལ་བ་,འཆོལ་བ་,ཆོལ༼ད༽་,,,GT
འཆོས་པ་,བཅོས་པ་,བཅོས་པ་,ཆོས་,TDC,PH,
འཆོས་པ་,བཅོས་པ་,བཅོ་བ་,ཆོས་,,,GT
འཆོས་པ་,བཟོས་པ་,བཟོ་བ་,ཆོས་,,,GT
